"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01087799999","2020-01-01","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.1","24","  40.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 27.7","24"," 40.0","999.9","  46.4","*","  44.6","*"," 0.00","I","999.9","000000"
"01087799999","2020-01-02","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.0","24","  42.8","24","9999.9"," 0","999.9"," 0","  4.0","24"," 41.7","24"," 46.0","999.9","  48.2","*","  41.0","*","99.99"," ","999.9","011000"
"01087799999","2020-01-03","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.1","24","  28.1","24","9999.9"," 0","999.9"," 0","  5.8","24"," 41.8","24"," 61.0"," 75.0","  44.6","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-01-04","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.2","24","  26.4","24","9999.9"," 0","999.9"," 0","  6.2","24"," 27.7","24"," 45.1"," 54.0","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"01087799999","2020-01-05","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.1","24","  43.3","24","9999.9"," 0","999.9"," 0","  2.7","24"," 31.3","24"," 40.0","999.9","  48.2","*","  39.2","*","99.99"," ","999.9","111000"
"01087799999","2020-01-06","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.7","24","  43.8","24","9999.9"," 0","999.9"," 0","  3.8","24"," 34.0","24"," 49.0","999.9","  46.4","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-01-07","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.5","24","  42.0","24","9999.9"," 0","999.9"," 0","  4.3","24"," 39.7","24"," 53.0"," 67.0","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-01-08","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.6","24","  34.6","24","9999.9"," 0","999.9"," 0","  5.4","24"," 41.4","24"," 51.1"," 65.1","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-09","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.6","24","  34.2","24","9999.9"," 0","999.9"," 0","  6.1","24"," 12.7","24"," 24.1","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","011000"
"01087799999","2020-01-10","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.2","24","  34.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 21.8","24"," 53.0"," 62.0","  44.6","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-11","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.5","23","  41.5","23","9999.9"," 0","999.9"," 0","  3.6","23"," 40.0","23"," 55.0"," 65.1","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-12","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.9","24","  33.6","24","9999.9"," 0","999.9"," 0","  5.6","24"," 36.5","24"," 46.0"," 58.1","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-01-13","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.1","23","  35.2","23","9999.9"," 0","999.9"," 0","  5.8","23"," 42.4","23"," 62.9"," 75.0","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-14","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.1","24","  36.4","24","9999.9"," 0","999.9"," 0","  5.4","24"," 40.0","24"," 63.9"," 73.0","  46.4","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-01-15","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.7","22","  35.6","22","9999.9"," 0","999.9"," 0","  5.6","22"," 36.9","22"," 47.0"," 53.0","  46.4","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-01-16","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.0","24","  40.1","24","9999.9"," 0","999.9"," 0","  5.4","24"," 38.5","24"," 53.0"," 63.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-17","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.9","24","  40.3","24","9999.9"," 0","999.9"," 0","  5.3","24"," 33.4","24"," 49.0"," 58.1","  48.2","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-01-18","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.7","24","  35.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 32.0","24"," 46.0"," 48.0","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-19","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.4","24","  35.1","24","9999.9"," 0","999.9"," 0","  5.4","24"," 25.0","24"," 38.1","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-20","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.0","24","  45.0","24","9999.9"," 0","999.9"," 0","  3.4","24"," 33.0","24"," 38.1","999.9","  48.2","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-01-21","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.1","24","  36.8","24","9999.9"," 0","999.9"," 0","  5.9","24"," 24.8","24"," 40.0"," 49.0","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-22","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.2","24","  36.1","24","9999.9"," 0","999.9"," 0","  5.4","24"," 17.6","24"," 27.0","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-23","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.0","24","  42.6","24","9999.9"," 0","999.9"," 0","  4.9","24"," 31.3","24"," 35.9","999.9","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-24","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.3","24","  34.2","24","9999.9"," 0","999.9"," 0","  6.0","24"," 24.7","24"," 34.0"," 49.0","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-25","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.0","24","  40.4","24","9999.9"," 0","999.9"," 0","  6.1","24"," 27.1","24"," 34.0","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-01-26","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.3","24","  40.7","24","9999.9"," 0","999.9"," 0","  5.0","24"," 33.0","24"," 40.0","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-27","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.9","24","  34.1","24","9999.9"," 0","999.9"," 0","  6.1","24"," 19.9","24"," 39.0","999.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-01-28","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.0","24","  30.4","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.6","24"," 28.9","999.9","  42.8","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-01-29","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.7","24","  33.0","24","9999.9"," 0","999.9"," 0","  6.1","24","  7.5","24"," 18.1","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-01-30","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.4","24","  36.7","24","9999.9"," 0","999.9"," 0","  5.6","24"," 26.8","24"," 45.1"," 54.0","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-01-31","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.0","24","  39.3","24","9999.9"," 0","999.9"," 0","  5.0","24"," 31.4","24"," 39.0"," 48.0","  46.4","*","  42.8","*","99.99"," ","999.9","110000"
"01087799999","2020-02-01","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.0","24","  36.9","24","9999.9"," 0","999.9"," 0","  5.7","24"," 27.7","24"," 35.9"," 42.0","  48.2","*","  35.6","*","99.99"," ","999.9","011000"
"01087799999","2020-02-02","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.6","24","  29.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.1","24"," 34.0","999.9","  41.0","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-02-03","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.5","24","  32.9","24","9999.9"," 0","999.9"," 0","  5.6","24"," 23.6","24"," 39.0","999.9","  42.8","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-02-04","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.7","24","  31.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 19.2","24"," 35.9","999.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-02-05","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.2","24","  39.3","24","9999.9"," 0","999.9"," 0","  5.6","24"," 27.5","24"," 35.9","999.9","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-02-06","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.8","24","  43.6","24","9999.9"," 0","999.9"," 0","  4.3","24"," 15.8","24"," 25.1","999.9","  46.4","*","  44.6","*","99.99"," ","999.9","110000"
"01087799999","2020-02-07","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.0","24","  39.4","24","9999.9"," 0","999.9"," 0","  4.2","24"," 27.7","24"," 47.0","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","110000"
"01087799999","2020-02-08","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.3","24","  37.8","24","9999.9"," 0","999.9"," 0","  4.7","24"," 46.9","24"," 63.9"," 74.0","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-02-09","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.4","24","  40.6","24","9999.9"," 0","999.9"," 0","  2.6","24"," 35.5","24"," 63.9"," 76.0","  46.4","*","  39.2","*","99.99"," ","999.9","011000"
"01087799999","2020-02-10","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.0","24","  32.9","24","9999.9"," 0","999.9"," 0","  6.0","24"," 30.9","24"," 48.0","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-02-11","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.3","24","  33.6","24","9999.9"," 0","999.9"," 0","  6.1","24"," 29.8","24"," 40.0"," 42.0","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-02-12","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  38.9","24","  27.9","24","9999.9"," 0","999.9"," 0","  6.0","24"," 29.2","24"," 36.9"," 44.1","  41.0","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-02-13","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.7","24","  30.0","24","9999.9"," 0","999.9"," 0","  6.0","24"," 15.0","24"," 22.0"," 28.0","  42.8","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-02-14","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.3","24","  34.7","24","9999.9"," 0","999.9"," 0","  5.5","24"," 31.4","24"," 55.0"," 61.0","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-02-15","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.0","24","  37.7","24","9999.9"," 0","999.9"," 0","  5.1","24"," 39.0","24"," 54.0"," 62.0","  46.4","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-02-16","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.5","24","  35.3","24","9999.9"," 0","999.9"," 0","  6.0","24"," 42.0","24"," 49.9"," 62.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-02-17","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.4","24","  38.4","24","9999.9"," 0","999.9"," 0","  5.3","24"," 43.9","24"," 59.1"," 70.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-02-18","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.5","24","  34.9","24","9999.9"," 0","999.9"," 0","  6.1","24"," 30.6","24"," 42.0"," 45.1","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-02-19","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.8","24","  34.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 20.3","24"," 46.0","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-02-20","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.5","24","  37.2","24","9999.9"," 0","999.9"," 0","  4.1","24"," 32.9","24"," 47.0","999.9","  46.4","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-02-21","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.1","24","  37.0","24","9999.9"," 0","999.9"," 0","  5.1","24"," 42.2","24"," 55.0"," 67.0","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-02-22","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.3","24","  33.9","24","9999.9"," 0","999.9"," 0","  5.6","24"," 38.2","24"," 52.1"," 53.0","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-02-23","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.4","24","  27.6","24","9999.9"," 0","999.9"," 0","  6.1","24"," 18.4","24"," 28.9"," 42.0","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-02-24","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  38.8","24","  25.2","24","9999.9"," 0","999.9"," 0","  5.9","24"," 16.5","24"," 40.0","999.9","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"01087799999","2020-02-25","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  38.5","24","  21.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 13.4","24"," 27.0","999.9","  41.0","*","  35.6","*"," 0.00","I","999.9","000000"
"01087799999","2020-02-26","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.3","24","  27.9","24","9999.9"," 0","999.9"," 0","  5.7","24"," 30.4","24"," 47.0"," 65.1","  39.2","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-02-27","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.0","24","  31.9","24","9999.9"," 0","999.9"," 0","  5.7","24"," 23.6","24"," 42.0","999.9","  39.2","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-02-28","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.4","24","  30.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.7","24"," 29.9","999.9","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"01087799999","2020-02-29","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.2","24","  32.0","24","9999.9"," 0","999.9"," 0","  4.7","24"," 31.1","24"," 41.0"," 46.0","  39.2","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-03-01","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.4","24","  33.5","24","9999.9"," 0","999.9"," 0","  6.0","24"," 26.0","24"," 33.0","999.9","  42.8","*","  35.6","*","99.99"," ","999.9","011000"
"01087799999","2020-03-02","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.6","24","  36.1","24","9999.9"," 0","999.9"," 0","  6.1","24"," 29.0","24"," 36.9"," 39.0","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-03-03","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.8","24","  33.7","24","9999.9"," 0","999.9"," 0","  6.2","24"," 24.7","24"," 33.0","999.9","  44.6","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-03-04","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.4","24","  34.3","24","9999.9"," 0","999.9"," 0","  6.1","24"," 14.1","24"," 22.9","999.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-03-05","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.0","24","  32.7","24","9999.9"," 0","999.9"," 0","  5.9","24"," 16.5","24"," 27.0","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-03-06","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.3","24","  34.6","24","9999.9"," 0","999.9"," 0","  6.0","24"," 15.4","24"," 24.1"," 33.0","  44.6","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-03-07","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.9","24","  36.6","24","9999.9"," 0","999.9"," 0","  3.9","24"," 38.7","24"," 53.0","999.9","  44.6","*","  37.4","*","99.99"," ","999.9","011000"
"01087799999","2020-03-08","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.0","24","  42.5","24","9999.9"," 0","999.9"," 0","  4.1","24"," 32.1","24"," 42.9","999.9","  46.4","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-03-09","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.4","24","  38.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 23.3","24"," 32.1","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-03-10","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.6","24","  39.1","24","9999.9"," 0","999.9"," 0","  4.9","24"," 35.4","24"," 44.1","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-11","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.9","24","  33.7","24","9999.9"," 0","999.9"," 0","  5.7","24"," 36.1","24"," 45.1"," 60.0","  44.6","*","  35.6","*","99.99"," ","999.9","011000"
"01087799999","2020-03-12","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.2","24","  32.5","24","9999.9"," 0","999.9"," 0","  6.0","24"," 30.9","24"," 53.0","999.9","  44.6","*","  35.6","*","99.99"," ","999.9","010000"
"01087799999","2020-03-13","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  34.7","21","  19.9","21","9999.9"," 0","999.9"," 0","  6.1","21"," 24.8","21"," 47.0"," 53.0","  37.4","*","  32.0","*","99.99"," ","999.9","011000"
"01087799999","2020-03-14","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  38.5","18","  29.2","18","9999.9"," 0","999.9"," 0","  5.4","18"," 38.4","18"," 55.9"," 66.0","  42.8","*","  35.6","*","99.99"," ","999.9","010000"
"01087799999","2020-03-15","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.7","24","  39.4","24","9999.9"," 0","999.9"," 0","  4.8","24"," 25.1","24"," 45.1","999.9","  48.2","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-16","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.4","24","  31.2","24","9999.9"," 0","999.9"," 0","  5.5","24"," 27.3","24"," 49.0"," 55.9","  44.6","*","  39.2","*","99.99"," ","999.9","011000"
"01087799999","2020-03-17","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.7","24","  36.8","24","9999.9"," 0","999.9"," 0","  6.0","24"," 34.0","24"," 42.9"," 47.0","  46.4","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-03-18","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.4","24","  32.7","24","9999.9"," 0","999.9"," 0","  6.1","24"," 28.0","24"," 39.0"," 45.1","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-03-19","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.6","24","  33.2","24","9999.9"," 0","999.9"," 0","  5.8","24"," 19.0","24"," 29.9","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-03-20","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.7","24","  29.4","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.3","24"," 28.0","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-03-21","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.2","24","  28.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 12.9","24"," 32.1","999.9","  41.0","*","  37.4","*"," 0.00","I","999.9","000000"
"01087799999","2020-03-22","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.0","24","  31.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 38.5","24"," 47.0"," 48.0","  42.8","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-23","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.5","24","  35.2","24","9999.9"," 0","999.9"," 0","  5.6","24"," 53.1","24"," 62.9"," 69.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-24","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.1","24","  39.8","24","9999.9"," 0","999.9"," 0","  2.6","24"," 46.9","24"," 55.9"," 68.0","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-03-25","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.2","24","  41.2","24","9999.9"," 0","999.9"," 0","  4.5","24"," 18.9","24"," 42.9"," 49.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-26","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.1","24","  39.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.7","24"," 12.0","999.9","  50.0","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-03-27","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.6","24","  35.9","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.4","24"," 34.0","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-28","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  36.4","24","  24.8","24","9999.9"," 0","999.9"," 0","  5.7","24"," 33.4","24"," 51.1","999.9","  42.8","*","  32.0","*","99.99"," ","999.9","010000"
"01087799999","2020-03-29","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  38.4","24","  28.4","24","9999.9"," 0","999.9"," 0","  6.2","24"," 28.0","24"," 40.0"," 51.1","  42.8","*","  32.0","*","99.99"," ","999.9","011000"
"01087799999","2020-03-30","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.7","24","  32.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.5","24"," 35.9","999.9","  42.8","*","  37.4","*"," 0.00","I","999.9","000000"
