"STATION","DATE","LATITUDE","LONGITUDE","ELEVATION","NAME","TEMP","TEMP_ATTRIBUTES","DEWP","DEWP_ATTRIBUTES","SLP","SLP_ATTRIBUTES","STP","STP_ATTRIBUTES","VISIB","VISIB_ATTRIBUTES","WDSP","WDSP_ATTRIBUTES","MXSPD","GUST","MAX","MAX_ATTRIBUTES","MIN","MIN_ATTRIBUTES","PRCP","PRCP_ATTRIBUTES","SNDP","FRSHTT"
"01087799999","2020-03-31","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.9","24","  37.6","24","9999.9"," 0","999.9"," 0","  6.2","24"," 17.6","24"," 22.9","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-04-01","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.2","24","  37.1","24","9999.9"," 0","999.9"," 0","  5.8","24"," 26.0","24"," 35.9"," 45.1","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-04-02","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.9","24","  30.3","24","9999.9"," 0","999.9"," 0","  5.3","24"," 43.4","23"," 61.0"," 74.0","  42.8","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-04-03","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  34.0","24","  26.5","24","9999.9"," 0","999.9"," 0","  5.5","24"," 18.9","24"," 46.0","999.9","  37.4","*","  32.0","*","99.99"," ","999.9","011000"
"01087799999","2020-04-04","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  38.4","24","  31.2","24","9999.9"," 0","999.9"," 0","  5.9","24"," 16.5","24"," 31.1","999.9","  42.8","*","  32.0","*","99.99"," ","999.9","010000"
"01087799999","2020-04-05","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.8","24","  39.4","24","9999.9"," 0","999.9"," 0","  4.9","24"," 36.3","24"," 49.0"," 61.0","  48.2","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-06","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.7","24","  39.5","24","9999.9"," 0","999.9"," 0","  5.0","24"," 39.4","24"," 54.0","999.9","  48.2","*","  44.6","*","99.99"," ","999.9","110000"
"01087799999","2020-04-07","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.0","24","  40.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 25.6","24"," 36.9","999.9","  46.4","*","  44.6","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-08","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.1","24","  37.6","24","9999.9"," 0","999.9"," 0","  5.2","24"," 24.1","24"," 36.9","999.9","  46.4","*","  39.2","*","99.99"," ","999.9","011000"
"01087799999","2020-04-09","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.6","24","  25.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.9","24"," 28.9","999.9","  41.0","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-04-10","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.7","24","  31.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.7","24"," 15.9","999.9","  42.8","*","  39.2","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-11","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.5","24","  39.6","24","9999.9"," 0","999.9"," 0","  4.8","24"," 26.4","24"," 38.1","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","110000"
"01087799999","2020-04-12","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.1","24","  32.7","24","9999.9"," 0","999.9"," 0","  5.5","24"," 38.6","24"," 53.0"," 56.9","  44.6","*","  33.8","*","99.99"," ","999.9","010000"
"01087799999","2020-04-13","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.1","24","  24.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 33.3","24"," 45.1"," 52.1","  39.2","*","  33.8","*","99.99"," ","999.9","010000"
"01087799999","2020-04-14","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.5","24","  38.4","24","9999.9"," 0","999.9"," 0","  4.4","24"," 25.1","24"," 31.1","999.9","  44.6","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-04-15","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.7","24","  41.7","24","9999.9"," 0","999.9"," 0","  4.3","24"," 29.7","24"," 38.1"," 47.0","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-04-16","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.3","24","  29.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 21.1","24"," 28.9","999.9","  42.8","*","  39.2","*","99.99"," ","999.9","010000"
"01087799999","2020-04-17","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.1","24","  26.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 19.8","24"," 27.0","999.9","  42.8","*","  39.2","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-18","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.8","24","  32.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.2","24"," 24.1","999.9","  44.6","*","  41.0","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-19","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.5","24","  35.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  4.9","24"," 11.1","999.9","  53.6","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-20","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.5","24","  41.1","24","9999.9"," 0","999.9"," 0","  6.0","24","  9.5","24"," 14.0","999.9","  46.4","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-21","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  49.2","24","  41.0","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.3","24","  9.9","999.9","  57.2","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-22","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.8","24","  38.5","24","9999.9"," 0","999.9"," 0","  5.7","24","  9.5","24"," 13.0","999.9","  53.6","*","  41.0","*","99.99"," ","999.9","110000"
"01087799999","2020-04-23","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.7","24","  38.0","24","9999.9"," 0","999.9"," 0","  6.0","24"," 17.0","24"," 26.0","999.9","  42.8","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-04-24","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.5","24","  37.3","24","9999.9"," 0","999.9"," 0","  6.2","24"," 28.6","24"," 33.0","999.9","  44.6","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-25","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.5","24","  36.4","24","9999.9"," 0","999.9"," 0","  6.2","24"," 24.5","24"," 32.1","999.9","  44.6","*","  41.0","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-26","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.2","24","  36.7","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.6","24"," 15.9","999.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-04-27","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.3","24","  38.2","24","9999.9"," 0","999.9"," 0","  6.2","24","  8.7","24"," 18.1","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-04-28","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.1","24","  36.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  5.2","24"," 11.1","999.9","  51.8","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-04-29","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.4","24","  36.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.2","24"," 28.9","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-04-30","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.4","24","  34.9","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.6","24"," 28.9","999.9","  50.0","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-05-01","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.9","24","  37.9","24","9999.9"," 0","999.9"," 0","  6.2","24"," 10.9","24"," 18.1","999.9","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-05-02","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.5","24","  39.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 12.4","24"," 18.1","999.9","  48.2","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-05-03","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.9","24","  34.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.6","24"," 22.9","999.9","  44.6","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-05-04","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  41.0","24","  29.9","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.0","24"," 26.0","999.9","  42.8","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-05-05","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.3","24","  33.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 13.8","24"," 20.0","999.9","  46.4","*","  41.0","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-06","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.7","24","  41.7","24","9999.9"," 0","999.9"," 0","  6.1","24"," 16.3","24"," 22.0","999.9","  50.0","*","  44.6","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-07","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.1","24","  37.9","24","9999.9"," 0","999.9"," 0","  6.1","24"," 11.7","24"," 18.1","999.9","  48.2","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-05-08","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.6","24","  37.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 14.4","24"," 22.9","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-05-09","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  42.7","24","  33.5","24","9999.9"," 0","999.9"," 0","  6.0","24"," 15.0","24"," 28.9","999.9","  46.4","*","  35.6","*","99.99"," ","999.9","011000"
"01087799999","2020-05-10","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  36.8","24","  28.8","23","9999.9"," 0","999.9"," 0","  5.4","24"," 32.1","24"," 42.0"," 46.0","  41.0","*","  32.0","*","99.99"," ","999.9","011000"
"01087799999","2020-05-11","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.2","24","  29.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 25.0","24"," 38.1"," 44.1","  41.0","*","  35.6","*","99.99"," ","999.9","010000"
"01087799999","2020-05-12","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.9","24","  27.7","24","9999.9"," 0","999.9"," 0","  5.9","24"," 25.5","24"," 35.9"," 49.0","  41.0","*","  35.6","*","99.99"," ","999.9","011000"
"01087799999","2020-05-13","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  37.7","24","  29.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 16.0","24"," 28.0","999.9","  42.8","*","  33.8","*","99.99"," ","999.9","011000"
"01087799999","2020-05-14","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.8","24","  33.6","24","9999.9"," 0","999.9"," 0","  6.2","24"," 10.1","24"," 24.1","999.9","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-05-15","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  40.9","24","  29.7","24","9999.9"," 0","999.9"," 0","  6.2","24"," 18.4","24"," 33.0"," 40.0","  44.6","*","  37.4","*","99.99"," ","999.9","010000"
"01087799999","2020-05-16","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  39.9","24","  32.4","24","9999.9"," 0","999.9"," 0","  5.7","24"," 31.8","24"," 40.0"," 53.0","  42.8","*","  35.6","*","99.99"," ","999.9","011000"
"01087799999","2020-05-17","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  43.8","24","  35.8","24","9999.9"," 0","999.9"," 0","  6.2","24"," 22.5","24"," 29.9"," 36.9","  46.4","*","  41.0","*","99.99"," ","999.9","010000"
"01087799999","2020-05-18","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.4","24","  36.0","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.0","24"," 13.0","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-05-19","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  44.1","24","  33.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  9.4","24"," 14.0","999.9","  46.4","*","  42.8","*","99.99"," ","999.9","010000"
"01087799999","2020-05-20","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  50.4","21","  37.3","21","9999.9"," 0","999.9"," 0","  6.2","21","  7.5","21"," 17.1","999.9","  55.4","*","  44.6","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-21","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  49.2","24","  46.9","24","9999.9"," 0","999.9"," 0","  4.0","24"," 23.8","24"," 28.9","999.9","  50.0","*","  48.2","*","99.99"," ","999.9","110000"
"01087799999","2020-05-22","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  50.6","24","  47.4","24","9999.9"," 0","999.9"," 0","  3.7","24"," 35.5","24"," 53.0","999.9","  55.4","*","  48.2","*","99.99"," ","999.9","110000"
"01087799999","2020-05-23","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  49.0","24","  45.1","24","9999.9"," 0","999.9"," 0","  4.4","24"," 35.3","24"," 42.0","999.9","  50.0","*","  46.4","*","99.99"," ","999.9","010000"
"01087799999","2020-05-24","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  46.7","24","  45.6","24","9999.9"," 0","999.9"," 0","  4.5","24"," 19.6","24"," 27.0","999.9","  48.2","*","  46.4","*","99.99"," ","999.9","110000"
"01087799999","2020-05-25","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.8","20","  44.4","20","9999.9"," 0","999.9"," 0","  6.2","20"," 16.4","20"," 28.9","999.9","  48.2","*","  46.4","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-26","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  49.0","24","  46.6","24","9999.9"," 0","999.9"," 0","  4.7","24"," 18.7","24"," 28.9","999.9","  51.8","*","  46.4","*","99.99"," ","999.9","010000"
"01087799999","2020-05-27","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.9","24","  45.0","24","9999.9"," 0","999.9"," 0","  5.5","24"," 16.4","24"," 21.0","999.9","  48.2","*","  46.4","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-28","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  50.7","24","  38.6","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.2","24"," 13.0","999.9","  55.4","*","  48.2","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-29","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  53.7","24","  41.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  4.0","24","  7.0","999.9","  60.8","*","  48.2","*"," 0.00","I","999.9","000000"
"01087799999","2020-05-30","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  56.9","24","  39.4","24","9999.9"," 0","999.9"," 0","  6.2","24","  6.6","24"," 17.1","999.9","  62.6","*","  51.8","*","99.99"," ","999.9","010000"
"01087799999","2020-05-31","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  57.9","24","  43.7","24","9999.9"," 0","999.9"," 0","  6.2","24"," 12.4","24"," 22.9","999.9","  62.6","*","  53.6","*","99.99"," ","999.9","010000"
"01087799999","2020-06-01","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  58.4","24","  44.1","24","9999.9"," 0","999.9"," 0","  6.2","24","  7.7","24"," 15.0","999.9","  64.4","*","  51.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-02","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  51.6","24","  48.2","24","9999.9"," 0","999.9"," 0","  5.7","24","  9.2","24"," 25.1","999.9","  53.6","*","  50.0","*"," 0.00","I","999.9","100000"
"01087799999","2020-06-03","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  48.1","24","  45.8","24","9999.9"," 0","999.9"," 0","  5.7","24"," 32.9","24"," 42.0","999.9","  50.0","*","  46.4","*","99.99"," ","999.9","010000"
"01087799999","2020-06-04","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.2","23","  45.3","23","9999.9"," 0","999.9"," 0","  4.9","23"," 14.6","23"," 32.1","999.9","  53.6","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-06-05","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  54.1","24","  44.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 20.6","24"," 34.0","999.9","  60.8","*","  48.2","*","99.99"," ","999.9","010000"
"01087799999","2020-06-06","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  50.5","24","  47.8","24","9999.9"," 0","999.9"," 0","  5.5","24"," 13.6","24"," 29.9","999.9","  51.8","*","  50.0","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-07","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  47.2","24","  40.6","24","9999.9"," 0","999.9"," 0","  6.2","24"," 32.5","24"," 36.9","999.9","  50.0","*","  44.6","*","99.99"," ","999.9","010000"
"01087799999","2020-06-08","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  45.9","21","  37.2","21","9999.9"," 0","999.9"," 0","  6.2","21"," 31.9","21"," 36.9","999.9","  46.4","*","  42.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-10","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  50.1","20","  45.5","20","9999.9"," 0","999.9"," 0","  5.9","20","  8.5","19"," 15.9","999.9","  51.8","*","  48.2","*","99.99"," ","999.9","010000"
"01087799999","2020-06-11","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  52.6","24","  48.7","24","9999.9"," 0","999.9"," 0","  6.2","24"," 17.0","24"," 27.0","999.9","  55.4","*","  50.0","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-12","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  63.4","24","  45.0","24","9999.9"," 0","999.9"," 0","  6.2","24"," 13.4","24"," 28.9","999.9","  73.4","*","  51.8","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-13","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  63.6","24","  48.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 15.0","24"," 28.9","999.9","  68.0","*","  57.2","*","99.99"," ","999.9","010000"
"01087799999","2020-06-14","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  62.1","24","  55.1","24","9999.9"," 0","999.9"," 0","  6.1","24"," 11.9","24"," 24.1","999.9","  69.8","*","  57.2","*","99.99"," ","999.9","010000"
"01087799999","2020-06-15","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  59.2","24","  48.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 20.4","24"," 28.0","999.9","  62.6","*","  55.4","*"," 0.00","I","999.9","100000"
"01087799999","2020-06-16","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  57.7","24","  53.2","24","9999.9"," 0","999.9"," 0","  4.2","24","  7.7","24"," 15.0","999.9","  68.0","*","  51.8","*","99.99"," ","999.9","110000"
"01087799999","2020-06-17","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  51.0","24","  50.3","24","9999.9"," 0","999.9"," 0","  0.1","24"," 12.3","24"," 15.9","999.9","  51.8","*","  50.0","*","99.99"," ","999.9","110000"
"01087799999","2020-06-18","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  52.5","24","  51.8","24","9999.9"," 0","999.9"," 0","  0.1","24"," 14.8","24"," 20.0","999.9","  55.4","*","  50.0","*","99.99"," ","999.9","110000"
"01087799999","2020-06-19","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  63.0","24","  54.7","24","9999.9"," 0","999.9"," 0","  6.0","24","  7.7","24"," 15.0","999.9","  73.4","*","  55.4","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-20","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  58.9","24","  56.8","24","9999.9"," 0","999.9"," 0","  3.8","24","  8.7","24"," 20.0","999.9","  64.4","*","  57.2","*","99.99"," ","999.9","110000"
"01087799999","2020-06-21","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  58.9","24","  54.9","24","9999.9"," 0","999.9"," 0","  6.1","24"," 14.0","24"," 22.9","999.9","  60.8","*","  55.4","*","99.99"," ","999.9","010000"
"01087799999","2020-06-22","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  57.2","24","  52.7","24","9999.9"," 0","999.9"," 0","  6.0","24"," 16.5","24"," 28.9","999.9","  60.8","*","  55.4","*","99.99"," ","999.9","010000"
"01087799999","2020-06-23","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  57.3","24","  54.4","24","9999.9"," 0","999.9"," 0","  5.6","24"," 24.1","24"," 35.9","999.9","  59.0","*","  57.2","*","99.99"," ","999.9","010000"
"01087799999","2020-06-24","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  59.0","24","  56.2","24","9999.9"," 0","999.9"," 0","  6.2","24"," 24.8","24"," 29.9","999.9","  60.8","*","  57.2","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-25","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  61.5","24","  56.8","24","9999.9"," 0","999.9"," 0","  5.7","24","  9.8","24"," 13.0","999.9","  69.8","*","  57.2","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-26","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  68.0","24","  53.1","24","9999.9"," 0","999.9"," 0","  6.2","24"," 18.6","24"," 24.1","999.9","  77.0","*","  62.6","*"," 0.00","I","999.9","000000"
"01087799999","2020-06-27","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  70.2","24","  57.4","24","9999.9"," 0","999.9"," 0","  5.9","24"," 17.7","24"," 27.0"," 28.9","  77.0","*","  62.6","*","99.99"," ","999.9","010000"
"01087799999","2020-06-28","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  60.6","24","  55.5","24","9999.9"," 0","999.9"," 0","  6.2","24"," 24.5","24"," 31.1","999.9","  64.4","*","  57.2","*","99.99"," ","999.9","010000"
"01087799999","2020-06-29","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  57.5","24","  51.4","24","9999.9"," 0","999.9"," 0","  6.1","24"," 21.3","24"," 31.1","999.9","  59.0","*","  53.6","*","99.99"," ","999.9","010000"
"01087799999","2020-06-30","60.6333333","3.7166666","90.0","TROLL A OIL PLATFORM, NO","  55.6","24","  49.9","24","9999.9"," 0","999.9"," 0","  6.2","24"," 21.2","24"," 36.9","999.9","  57.2","*","  51.8","*","99.99"," ","999.9","010000"
